Names	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
FAM196A|642938	12	NA	NA	1.03773084853173	NA	NA	1.59361350686021	NA	NA	NA	1.71339848652486	NA	-1.19627373290739	NA	NA	-1.03763990893943	-1.29678268325715	NA	NA	NA	NA	1.30688823300049	2.49322408437046	NA	1.51165075724769	NA	NA	1.0122646728318	1.31029738387994	NA	1.18604904830242	NA	NA	NA
FAM196B|100131897	16	4.06907918968146	NA	NA	1.69910903905692	NA	2.74662267239637	NA	2.86231999854649	NA	2.35401857976986	NA	2.57179218313089	NA	NA	NA	NA	NA	1.9525589548234	1.59773802493043	NA	1.74031770977517	2.04052732518631	NA	2.20962886497222	1.52253911885223	NA	1.53858113345096	1.00410532952256	3.44562317529231	4.25672669523578	NA	NA	NA
FAM198A|729085	13	NA	NA	NA	NA	NA	1.81390306547433	NA	1.66745973164447	NA	1.39764770842107	NA	NA	NA	2.41890321161599	NA	2.10684949630376	1.0246580650884	1.09505717505529	1.28868787816103	NA	1.24471299897859	NA	NA	1.66072862760486	1.05437278907309	NA	2.56164957697257	NA	NA	NA	NA	1.18000848628877	NA
FAM198B|51313	14	1.46239360850124	NA	1.4618505419383	1.5357851317788	1.14639610880729	1.0334382888729	NA	1.47431031452923	NA	1.72426012459778	1.33867447734688	NA	NA	NA	1.12901816835101	NA	NA	1.10708626683492	NA	NA	1.36338238215146	1.23395654628472	NA	NA	NA	NA	1.39842856339652	NA	NA	NA	1.01347773130239	NA	NA
FAM199X|139231	1	1.14362962533064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM19A1|407738	9	1.40725820893424	NA	NA	NA	NA	1.38902605130287	NA	2.09839701866034	NA	1.21394823753626	NA	NA	1.08891207417729	NA	-1.39127890707776	NA	NA	NA	NA	NA	NA	NA	-1.14581646962892	1.07846046478057	1.5365564472491	NA	NA	NA	NA	NA	NA	NA	NA
FAM19A2|338811	6	NA	NA	NA	1.63649082972423	NA	NA	NA	NA	-1.17560885968681	NA	NA	NA	NA	NA	-1.66528971820537	NA	NA	NA	NA	NA	1.10482321653173	NA	NA	NA	NA	NA	1.52439421712842	NA	2.53176113768566	NA	NA	NA	NA
FAM19A3|284467	7	-2.69925293318798	-1.95019139152077	-4.33406514003001	NA	NA	NA	NA	NA	NA	NA	NA	-1.89081514395829	-1.04723554244145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04327774674427	NA	NA	NA	-1.08892283914773	NA	NA
FAM19A4|151647	5	NA	NA	-2.83416585209962	NA	NA	NA	NA	NA	-1.06563702270781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15777609108355	NA	5.2201775977269	-2.5139000740838	NA	NA	NA	NA	NA
FAM19A5|25817	10	NA	NA	NA	2.02288339606621	NA	1.2891476826071	NA	1.71166892496984	NA	1.5879425303522	NA	NA	NA	3.68723904080972	NA	-1.65433691050355	NA	NA	1.02387712100434	NA	NA	NA	NA	1.2411328299756	-1.18536086603939	NA	2.07603651380173	NA	NA	NA	NA	NA	NA
FAM20A|54757	11	-3.30193920491691	-1.17846379875701	-1.32108960359638	NA	NA	1.58752758593516	NA	1.08098001450368	-1.07020731712426	NA	NA	-1.12837518229269	-1.48767527477787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44957155732532	-1.42546077499367	NA	1.26067741863006	NA	NA	NA	NA	NA	NA
FAM20C|56975	7	NA	NA	-1.03788763787653	NA	NA	1.3003141369747	NA	NA	NA	NA	-1.24393928420614	NA	NA	-1.06701262606872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.29721730764846	NA	1.51786784919626	NA	-1.13200444670205	NA	NA	NA	NA
FAM21A|387680	3	1.01777580085118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03985063304427	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02128914328752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM22F|54754	1	-1.33231228131384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM23A|653567	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4155527079104	NA	1.26161024276358	NA	NA	NA	NA	NA	1.2668101042105	NA	NA	NA	-1.24384203329817	NA	NA	NA	NA	NA	NA	NA	NA
FAM24B|196792	6	NA	NA	-1.10244032542825	NA	NA	NA	NA	NA	NA	NA	NA	-1.23777414717765	NA	NA	NA	-1.53840768809817	NA	NA	NA	NA	-1.08659992762049	NA	NA	NA	-1.29995771602985	NA	NA	NA	NA	NA	NA	NA	-1.99810952532056
FAM25A|643161	4	NA	-2.14985440097712	NA	NA	NA	NA	NA	NA	NA	-1.81298300895342	NA	NA	NA	NA	NA	NA	NA	-2.51806529601054	NA	NA	-1.55738088569381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM25B|100132929	2	NA	-2.14054115987328	NA	NA	NA	NA	NA	NA	NA	-2.75159638646133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM26E|254228	7	NA	NA	NA	NA	NA	1.68425183599573	NA	NA	NA	NA	NA	NA	-1.04460781317293	NA	NA	NA	NA	1.00596855995258	NA	NA	1.30566756547284	NA	NA	1.65607822930574	NA	1.1094407472594	1.52634778224084	NA	NA	NA	NA	NA	NA
FAM26F|441168	7	NA	-1.11051938563058	-1.31086252925571	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34628995051604	NA	NA	-1.14502302396621	NA	NA	-1.92211302287954	NA	NA	NA	NA	NA	-1.3220191076474	NA	NA	NA	NA	NA	-1.27141761904113	NA	NA
FAM27A|548321	3	NA	NA	-1.43819840777019	NA	NA	NA	NA	NA	NA	-1.10499279623	NA	NA	NA	NA	NA	-3.4963235691208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM27C|100132948	8	NA	-1.02252650365645	-1.69038622754015	NA	NA	NA	-1.7667353597064	NA	NA	-1.09028949762638	NA	-1.02099840173399	-1.22740148046351	NA	NA	-3.1976624919737	NA	NA	NA	NA	NA	NA	-1.07146233831107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM38B|63895	13	NA	NA	1.59836655137261	1.9591912799586	NA	1.83980401725195	NA	1.33718219235506	NA	2.48132501213796	NA	NA	NA	NA	NA	NA	1.54571563995688	1.60095012176052	NA	NA	1.51815441287639	1.58956308599685	NA	2.05586484114527	NA	NA	1.51038431679526	1.46191056743282	1.44499998716681	NA	NA	NA	NA
FAM3B|54097	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68536961270547	-3.17020800355851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57797642630981	NA	NA	NA	NA	-1.07085370704638	NA	NA	NA
FAM3D|131177	10	NA	NA	-3.56105585566938	NA	4.55338055020742	NA	NA	NA	-1.15608651235676	NA	NA	NA	1.65094085908923	NA	NA	NA	1.01935161095259	NA	NA	-1.8715409849192	-2.10089595280172	NA	-1.65556946132742	NA	-1.33049544737722	NA	NA	NA	NA	-1.08699311397944	NA	NA	NA
FAM40B|57464	4	NA	-1.2742467264217	NA	NA	NA	NA	NA	-1.10400424537971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50782935932949	NA	NA	NA	NA	NA	NA	NA	-1.20224880610717	NA	NA	NA	NA	NA	NA
FAM41C|284593	1	-1.30024448515026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM43A|131583	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04911973189798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM43B|163933	7	NA	NA	NA	NA	NA	2.17759056663744	NA	1.34547855111681	NA	NA	-2.77132552608476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13928631994539	1.5726759566765	-2.07304466117293	NA	3.1029817023316	NA	NA	NA	NA	NA	NA
FAM46B|115572	9	1.4367568999926	-1.36067812027557	NA	NA	1.75924554051155	NA	NA	NA	NA	NA	-2.71441823988955	NA	NA	NA	NA	-1.05322289142293	NA	NA	-1.12978698079586	NA	NA	NA	-1.20598821687788	NA	1.21486707758794	NA	2.08346461234046	NA	NA	NA	NA	NA	NA
FAM46C|54855	5	1.3284746416039	NA	NA	NA	NA	NA	NA	NA	NA	1.52543317049617	NA	NA	NA	NA	1.05096403560888	NA	NA	1.09442001012752	NA	NA	NA	NA	NA	NA	1.21284563226671	NA	NA	NA	NA	NA	NA	NA	NA
FAM46D|169966	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10945773753767	NA	NA	NA	NA	1.0105981555907	1.51813752281409	NA	NA	NA	NA
FAM47E|100129583	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07870384532816	NA	NA	NA	NA	NA	NA	NA	NA
FAM48B1|100130302	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20896080043283	NA	NA	NA	3.03852326954799	NA	NA	NA	NA	NA	NA	NA	NA
FAM48B2|170067	5	NA	NA	1.31246442846555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27451299652561	NA	NA	NA	5.63915862704858	NA	1.60047106468587	NA	NA	NA	NA	2.55777051773261	NA
FAM49A|81553	6	NA	NA	NA	NA	NA	1.51165970652045	NA	1.05430474609005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17079017534777	NA	NA	1.61272102253301	NA	NA	1.43313297924074	NA	NA	NA	NA	NA	1.51594288480548
FAM50A|9130	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02088244261557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04279910251351	NA	NA	NA	NA	NA	NA	-1.07992575693829	NA
FAM53A|152877	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17168148705725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM54A|113115	5	-1.3924700434605	NA	-1.22088275917073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16879551561577	-1.15604978076092	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16283856469399	NA	NA	NA	NA	NA	NA
FAM55B|120406	6	NA	NA	NA	NA	NA	NA	NA	4.68795408264992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10770892882712	NA	NA	1.14563705104196	NA	1.99674411155188	NA	2.65462110255417	NA	NA	NA	1.64936489487451	NA	NA
FAM55C|91775	2	NA	NA	NA	NA	1.16954043896063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09831096261012	NA	NA	NA	NA	NA	NA
FAM55D|54827	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75372439932669	NA	NA	NA	1.37221988760009	1.57620844778544	NA	NA	NA	NA	NA	NA	NA	NA	1.77321630393227	NA	NA	NA	NA	NA	NA
FAM57A|79850	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15348461378289	NA	NA	NA	NA	-1.48139181229545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM57B|83723	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66859316969405	NA	-1.93256388884436	NA	NA	NA	NA	-1.45598289339922	NA	NA	-1.28991367732165	-1.92687341816298	NA	NA	NA	NA	1.04538511757706	NA	1.9077031589907	NA	NA	NA	NA	NA
FAM58A|92002	3	NA	NA	-1.07322330864885	NA	NA	NA	NA	NA	NA	NA	NA	-1.02845779656633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0149631954045	NA
FAM59A|64762	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5017244366105	1.27657986198791	1.47526936436571	1.05847335153133	NA	NA	NA	1.7930775370769	NA	NA	NA	1.16030010855028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM5B|57795	9	NA	2.89889173224834	NA	NA	NA	NA	NA	3.12733786581966	NA	NA	NA	NA	-1.07367514500021	NA	NA	-1.07466681719885	NA	NA	NA	1.21577207177452	-1.7601086328067	NA	NA	NA	2.20973584530497	NA	2.01392535483381	1.50576263418696	NA	NA	NA	NA	NA
FAM5C|339479	6	NA	NA	NA	NA	NA	1.58498039782255	NA	1.82790116904827	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75337014432999	NA	NA	NA	NA	NA	NA	NA	NA	3.4564966615637	4.03144907134966	1.06035886130938	NA	NA	NA	NA
FAM60A|58516	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.28272923837156	NA	NA	NA	NA	NA	NA	NA	NA	1.04089124854481	NA	NA	NA	NA	NA	NA	NA	NA
FAM63B|54629	13	NA	1.05321472103826	1.42816357601609	NA	NA	1.0914462019653	NA	NA	1.15566190548075	NA	1.03560726670264	1.18653055528859	1.89455238513352	NA	NA	NA	NA	NA	NA	NA	1.29957079934433	NA	1.86974989088443	1.13187021657761	1.61430058563811	NA	NA	NA	1.33005845001553	1.12043883486203	NA	NA	NA
FAM64A|54478	3	NA	NA	-1.65982887098038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.41247562270087	-1.42513544649379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM65B|9750	8	2.25111942796693	NA	NA	NA	2.14517738673756	1.52092240636649	NA	1.91459266552937	NA	1.70805304698791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15160094746705	1.32508762298791	NA	1.82209010822021	NA	NA	NA	NA	NA	NA
FAM65C|140876	3	NA	NA	NA	NA	-2.28655734823152	NA	NA	1.04290821833574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41703094483541	NA	NA	NA	NA
FAM66A|100133172	6	1.73660128842171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85101480645947	NA	NA	NA	NA	NA	1.7512015817774	NA	2.00260896092177	1.34122037507221	NA	1.20938086329314	NA	NA	NA
FAM66C|440078	2	1.01752386304282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53653238383803	NA	NA	NA	NA	NA	NA
FAM66D|100132923	13	NA	NA	-1.68919960254515	NA	-1.72550560273365	-1.00416985667964	NA	-1.39009084702115	NA	NA	NA	-2.66456152495959	-3.01119953614019	NA	NA	-1.95611564253434	NA	NA	NA	NA	-1.84461329943477	-2.34895911991803	-1.86048045405278	NA	-1.0574001905305	NA	NA	-2.67229591285686	-1.90411139439582	NA	NA	NA	NA
FAM66E|100132103	5	1.81439929497624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31360382519844	NA	NA	NA	NA	NA	1.2739337226632	NA	2.32745330834338	NA	NA	NA	1.4150928191648	NA	NA
FAM69C|125704	4	NA	NA	-2.03296494668565	NA	NA	1.04033208096336	NA	NA	NA	1.69338428466807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86067952682931	NA	NA	NA	NA	NA
FAM70A|55026	8	NA	-1.14908435773546	NA	NA	NA	1.65301238388726	NA	1.47825003980288	NA	1.07490931553186	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21827698158565	NA	NA	NA	1.44102838270259	1.10310626215587	NA	1.77817038730997	NA	NA	NA	NA	NA	NA
FAM70B|348013	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35833170067013	2.30489279476402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM71E1|112703	5	NA	NA	-1.15783742530453	NA	NA	NA	NA	NA	NA	NA	NA	-1.14654285177401	NA	NA	NA	-1.35598543542447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35868713538899	NA	NA	-1.6916199364781
FAM71E2|284418	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18015112250629	NA	NA	-1.89144442552318	NA	NA	NA	NA	NA	NA	1.43009632274305	NA	NA	NA	NA	NA
FAM71F1|84691	5	NA	NA	NA	NA	NA	NA	NA	1.13097117694717	NA	1.19470504147505	NA	NA	NA	NA	NA	NA	NA	-1.38428245683746	NA	NA	-1.60924588705702	NA	-1.02681534875565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM72A|729533	3	-1.18519522717601	NA	-1.09174568981948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.14355013827334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM72B|653820	5	-1.57643984400794	NA	-1.47746327689214	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17058570180507	NA	NA	NA	-1.17305123727054	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09574238878867	NA	NA	NA	NA	NA	NA
FAM72D|728833	4	-1.46398001788956	NA	-1.26076483181726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1861738385894	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09593176247219	NA	NA	NA	NA	NA	NA
FAM73A|374986	5	1.00066447015826	NA	1.12295577232079	NA	NA	NA	NA	NA	NA	NA	NA	1.12736214232351	1.20708678663027	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44758506490908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM75A3|727830	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58987916988425	NA	NA	NA	NA	NA	NA	NA
FAM75A5|727905	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.39833373624386	NA	NA	NA	NA	NA	NA	NA
FAM75C1|441452	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.69000457713248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45437480207336	NA	NA	NA	NA	NA	NA
FAM78A|286336	1	NA	NA	NA	NA	NA	1.04951000715502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM78B|149297	3	NA	1.3117659601457	-1.54140177986846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09144960955349	NA	NA	NA
FAM7A2|100288380	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92961461014759	NA	1.91549199149082	1.29265522749059	1.16068143786657	NA	1.27697058223756	NA	NA
FAM7A3|89837	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.21031812956582	NA	NA	NA	NA	NA	NA	NA	NA	1.75183754169499	NA	1.38375702936359	NA	NA	NA	1.04060750341969	NA	NA
FAM81A|145773	4	NA	NA	-1.15494367535363	NA	NA	NA	NA	-1.18778572684773	NA	NA	NA	NA	NA	NA	-1.21372651495289	-1.87678141735407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM81B|153643	8	3.75920829757289	NA	NA	2.16869018155086	3.7353558174228	NA	NA	NA	NA	NA	NA	NA	NA	-1.28482934425857	2.08894888685809	NA	NA	1.01047270357814	NA	NA	-1.7257874001896	NA	NA	NA	NA	NA	NA	3.14396949145273	NA	NA	NA	NA	NA
FAM82A1|151393	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07739219881328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04027766113099	NA	NA	NA	NA	NA	NA
FAM83A|84985	10	NA	NA	-1.07533648531613	NA	NA	NA	NA	-1.06784026561592	NA	NA	NA	-2.39835074572624	-3.20145508690595	NA	NA	NA	-1.25677634333193	NA	NA	NA	-1.3400259656143	NA	NA	NA	NA	1.59350123259171	NA	2.69898001899041	NA	-2.79483560826675	-2.07066505342939	NA	NA
FAM83B|222584	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01761614606616	NA	NA	NA	NA	-1.0796857592132	NA	NA	NA	NA	NA	NA	NA	NA	1.55751027412148	NA	NA	NA	NA	NA	NA	NA
FAM83C|128876	5	NA	NA	-2.77925425684376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.35548369260145	NA	NA	NA	-1.14606104270096	NA	NA	NA	NA	NA	NA	2.75088941207741	NA	-1.5078779404531	NA	NA	NA
FAM83D|81610	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5823660734973	NA	1.22606737571419	NA	NA	NA	NA	NA	NA
FAM83E|54854	11	NA	NA	NA	NA	3.28459928416434	NA	NA	NA	NA	NA	-2.95258819502933	-2.9185840425435	-2.52543296681029	NA	NA	-1.18803288866179	NA	NA	NA	NA	-1.44537386917938	-1.24321119625898	NA	NA	-1.35128606236272	1.34738331765647	NA	NA	-1.89007804584829	-1.64682385071937	NA	NA	NA
FAM83F|113828	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09391609098962	1.4683989444059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.64439446011597	NA	NA	NA	NA	NA	NA	NA	NA
FAM83G|644815	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2416446636718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM83H|286077	1	-1.3315767036905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM84A|151354	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39442185709481	NA	NA	1.54986444192313	NA	NA	NA	NA	1.20562605666827	NA	NA	NA	NA	NA	1.52320728614168	1.25488351032445	NA	NA	NA	NA	NA	NA	NA
FAM86B1|85002	2	NA	NA	NA	NA	-1.50476450311272	NA	NA	NA	NA	NA	-1.03229477525415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM86B2|653333	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22666625260301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25335978715429	NA	NA
FAM86D|692099	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.12446182209871
FAM89A|375061	4	NA	NA	-1.19904909864778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10804090792058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26843149784304	NA	NA	-1.02554353001414	NA	NA	NA	NA	NA
FAM89B|23625	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06444447816011	NA	NA	NA	NA
FAM8A1|51439	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19142030400534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM90A1|55138	2	NA	NA	-1.3927132723482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49599321267739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM92B|339145	9	NA	-1.30359838495216	NA	1.76681294321023	NA	NA	NA	2.281139011343	NA	NA	NA	-2.54847036843028	NA	NA	NA	NA	1.38816898417404	1.34147774327106	NA	NA	NA	NA	NA	NA	-1.11428951646227	NA	NA	NA	-1.10029106760819	NA	1.67897358762677	NA	NA
FAM95B1|100133036	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67152250489414	NA	NA	NA	NA	NA	NA	NA	NA
FAM96B|51647	1	NA	NA	-1.0605062998938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM99A|387742	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67186999413475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM99B|100132464	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.76130003001831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM9B|171483	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16646495148917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM9C|171484	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.69412812548001	NA	NA	NA	NA	NA	NA	NA	NA
FANCA|2175	1	NA	NA	-1.33108083425415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
