SampleID	bcr_patient_barcode	AR	ESR1	ESR2	PGR
TCGA-AC-A23H-11	TCGA-AC-A23H	8.7838	12.1572	4.2396	9.4497
TCGA-AX-A3G8-01	TCGA-AX-A3G8	4.1991	11.7934	2.5049	6.6225
TCGA-37-3792-01	TCGA-37-3792	0.4682	5.7004	3.8879	2.2733
TCGA-38-4627-11	TCGA-38-4627	4.3879	6.8348	2.5482	7.6948
TCGA-CZ-4860-01	TCGA-CZ-4860	2.9943	6.0197	3.1281	6.3075
TCGA-BJ-A28S-01	TCGA-BJ-A28S	6.2438	5.9813	3.3406	4.6638
TCGA-KL-8339-11	TCGA-KL-8339	6.2845	7.2592	4.2831	7.1136
TCGA-AL-3466-01	TCGA-AL-3466	4.9217	6.1515	4.3302	5.093
TCGA-E1-5322-01	TCGA-E1-5322	4.5931	3.1389	3.5124	3.8955
TCGA-73-4670-01	TCGA-73-4670	2.7528	7.9737	3.5769	4.4445
TCGA-ZG-A9L5-01	TCGA-ZG-A9L5	10.0276	6.0631	1.4269	6.2454
TCGA-CN-5365-01	TCGA-CN-5365	0.0	4.8489	3.5784	2.0677
TCGA-MT-A7BN-01	TCGA-MT-A7BN	4.3923	3.8413	3.7249	3.1339
TCGA-D3-A51G-06	TCGA-D3-A51G	1.667	2.9799	2.6031	1.823
TCGA-AB-2976-03	TCGA-AB-2976	0.0	2.7923	4.7681	0.0
TCGA-BR-4371-01	TCGA-BR-4371	2.1987	3.8986	4.9782	4.6829
TCGA-B0-5700-01	TCGA-B0-5700	5.2622	5.3664	2.8729	4.9762
TCGA-97-7552-01	TCGA-97-7552	5.6523	7.3307	5.22	6.6712
TCGA-BF-A5ER-01	TCGA-BF-A5ER	0.0	5.0822	2.2003	0.0
TCGA-JW-A5VI-01	TCGA-JW-A5VI	1.6912	7.1592	3.9533	5.8634
TCGA-XK-AAJT-01	TCGA-XK-AAJT	7.5993	8.9292	3.8122	8.6862
TCGA-56-A4BW-01	TCGA-56-A4BW	3.0929	4.0057	4.4113	5.0385
TCGA-56-8308-01	TCGA-56-8308	3.0811	4.1414	4.9201	5.238
TCGA-59-2348-01	TCGA-59-2348	9.4898	11.1297	3.2016	4.121
TCGA-BH-A0HA-11	TCGA-BH-A0HA	8.6729	10.7489	3.7625	10.9366
TCGA-CV-6956-01	TCGA-CV-6956	1.8953	5.1478	2.7851	3.4559
TCGA-GL-6846-01	TCGA-GL-6846	9.6215	7.7785	3.89	2.7918
TCGA-DQ-5631-01	TCGA-DQ-5631	3.0222	7.2595	2.692	4.1394
TCGA-85-8353-01	TCGA-85-8353	4.6595	5.1995	4.555	5.6811
TCGA-AN-A0XS-01	TCGA-AN-A0XS	9.6189	13.5794	3.7814	14.0614
TCGA-BR-7716-01	TCGA-BR-7716	6.6081	5.2554	3.7153	6.4386
TCGA-HP-A5N0-01	TCGA-HP-A5N0	8.9392	8.6127	1.5666	5.0176
TCGA-AC-A8OP-01	TCGA-AC-A8OP	9.6966	14.2646	3.3671	6.4674
TCGA-CR-7369-01	TCGA-CR-7369	3.309	4.88	5.5311	4.1533
TCGA-55-A48Z-01	TCGA-55-A48Z	3.5912	9.2432	4.4372	5.3535
TCGA-SC-A6LP-01	TCGA-SC-A6LP	0.0	4.4703	2.978	2.3877
TCGA-85-8277-01	TCGA-85-8277	1.6801	3.6397	3.2955	3.1597
TCGA-AY-A54L-01	TCGA-AY-A54L	2.1351	1.9886	2.7944	1.9886
TCGA-HT-8558-01	TCGA-HT-8558	3.5395	3.3011	3.352	5.1002
TCGA-FD-A43S-01	TCGA-FD-A43S	2.6111	6.4739	5.5853	6.1602
TCGA-FR-A729-06	TCGA-FR-A729	2.9287	7.0937	6.7939	1.6168
TCGA-B6-A0X7-01	TCGA-B6-A0X7	9.1811	13.5358	2.356	9.7646
TCGA-EW-A1P0-01	TCGA-EW-A1P0	7.6651	13.0206	2.3281	4.1683
TCGA-DE-A7U5-01	TCGA-DE-A7U5	3.8157	7.7918	3.6203	7.2539
TCGA-D3-A5GU-06	TCGA-D3-A5GU	1.7033	6.5261	2.8715	1.2351
TCGA-XF-A8HE-01	TCGA-XF-A8HE	1.2925	3.5984	2.8641	3.2775
TCGA-QK-A6IG-01	TCGA-QK-A6IG	0.6699	3.7454	3.9796	1.7502
TCGA-DX-A1KU-01	TCGA-DX-A1KU	4.6997	6.287	1.045	5.8418
TCGA-BT-A42F-01	TCGA-BT-A42F	0.0	7.098	3.0237	1.537
TCGA-61-1900-01	TCGA-61-1900	9.3121	10.6182	6.2346	9.876
TCGA-Y8-A894-01	TCGA-Y8-A894	8.6351	1.9308	3.7064	1.141
TCGA-77-7337-11	TCGA-77-7337	5.3521	7.0134	2.6316	8.0595
TCGA-S9-A6U8-01	TCGA-S9-A6U8	6.1921	1.9471	3.5051	5.2663
TCGA-DC-5337-01	TCGA-DC-5337	1.0854	2.1262	2.5966	2.842
TCGA-CV-7261-01	TCGA-CV-7261	3.945	3.945	4.3829	4.279
TCGA-FR-A8YD-06	TCGA-FR-A8YD	1.1252	2.5174	3.4648	2.788
TCGA-KL-8345-01	TCGA-KL-8345	9.6281	6.5727	2.684	4.3214
TCGA-BP-4998-01	TCGA-BP-4998	8.2682	7.8448	3.8911	7.7142
TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y5	3.9986	2.971	1.9752	4.8749
TCGA-EL-A3T9-01	TCGA-EL-A3T9	4.1408	5.8403	2.5745	5.3947
TCGA-VQ-A8PX-01	TCGA-VQ-A8PX	0.0	3.7175	5.5215	4.0417
TCGA-BR-8363-01	TCGA-BR-8363	3.5418	5.1848	5.1711	5.4794
TCGA-T2-A6X2-01	TCGA-T2-A6X2	2.7131	5.2894	3.7764	5.4811
TCGA-CR-6492-01	TCGA-CR-6492	2.0606	5.3261	3.737	2.8764
TCGA-G2-A3IB-01	TCGA-G2-A3IB	0.0	1.709	3.9063	0.4628
TCGA-25-2392-01	TCGA-25-2392	10.0635	11.8402	4.1402	3.7427
TCGA-EW-A1PC-01	TCGA-EW-A1PC	9.2288	12.4562	3.0515	7.3345
TCGA-FK-A3SB-01	TCGA-FK-A3SB	5.8101	11.8674	1.8857	5.2912
TCGA-CJ-5675-01	TCGA-CJ-5675	6.921	6.399	2.3798	3.9417
TCGA-CU-A3KJ-01	TCGA-CU-A3KJ	2.1264	10.6941	5.1948	6.2881
TCGA-A7-A0CH-01	TCGA-A7-A0CH	11.1018	15.3141	2.5354	13.3729
TCGA-CM-6168-01	TCGA-CM-6168	4.8899	4.7388	3.6294	5.9065
TCGA-QK-A6IF-01	TCGA-QK-A6IF	2.2926	5.8787	6.7837	4.446
TCGA-E9-A2JS-01	TCGA-E9-A2JS	9.1724	13.6318	2.0365	8.1879
TCGA-EA-A1QT-01	TCGA-EA-A1QT	0.7058	4.8672	4.489	3.2022
TCGA-A2-A1G6-01	TCGA-A2-A1G6	8.1007	12.5305	3.8083	12.5703
TCGA-24-2033-01	TCGA-24-2033	7.9176	12.2747	5.8186	5.1837
TCGA-W4-A7U4-01	TCGA-W4-A7U4	4.5079	3.3018	5.139	2.2095
TCGA-4E-A92E-01	TCGA-4E-A92E	9.7395	14.3256	4.2642	13.0726
TCGA-EL-A3ZL-01	TCGA-EL-A3ZL	2.7364	5.768	3.6239	4.602
TCGA-XY-A8S3-01	TCGA-XY-A8S3	2.8383	3.3252	4.507	3.4923
TCGA-75-7031-01	TCGA-75-7031	7.0812	4.1862	3.4165	3.092
TCGA-HM-A6W2-06	TCGA-HM-A6W2	3.7843	11.8795	5.5916	12.5211
TCGA-HT-7854-01	TCGA-HT-7854	7.6465	2.9004	3.1543	5.7107
TCGA-44-A47A-01	TCGA-44-A47A	5.0098	6.6257	6.0217	4.6761
TCGA-E9-A1R7-11	TCGA-E9-A1R7	9.0458	10.7436	6.5676	9.9369
TCGA-WB-A81J-01	TCGA-WB-A81J	1.4314	3.1105	3.1105	4.2978
TCGA-2G-AAL5-01	TCGA-2G-AAL5	2.9232	3.1542	3.9834	1.9868
TCGA-HE-7129-01	TCGA-HE-7129	9.9018	6.7842	3.3963	0.0
TCGA-05-4398-01	TCGA-05-4398	3.3412	9.621	3.9406	4.7783
TCGA-HD-7753-01	TCGA-HD-7753	2.6064	8.1989	3.0815	3.8985
TCGA-BA-5559-01	TCGA-BA-5559	9.2922	9.8085	4.6457	4.1895
TCGA-KK-A59X-01	TCGA-KK-A59X	7.7978	6.302	4.0788	5.3105
TCGA-UL-AAZ6-01	TCGA-UL-AAZ6	7.7128	13.0025	3.4035	8.6071
TCGA-B6-A0RG-01	TCGA-B6-A0RG	8.6562	13.9689	2.0175	11.5857
TCGA-SP-A6QC-01	TCGA-SP-A6QC	1.7024	4.0026	3.5261	3.784
TCGA-EJ-7794-11	TCGA-EJ-7794	10.3041	9.7167	4.5677	9.3471
TCGA-56-7579-01	TCGA-56-7579	1.2129	3.9126	6.6732	2.9242
TCGA-67-3773-01	TCGA-67-3773	1.0198	9.0838	3.3575	5.5305
TCGA-24-1562-01	TCGA-24-1562	9.8319	11.3552	3.9902	4.6904
TCGA-FE-A235-01	TCGA-FE-A235	2.535	10.3014	2.7079	3.7594
TCGA-AJ-A3NE-11	TCGA-AJ-A3NE	8.2642	13.6246	6.2113	13.9993
TCGA-EM-A3SU-01	TCGA-EM-A3SU	0.5873	8.4868	2.8134	7.3324
TCGA-WC-A884-01	TCGA-WC-A884	1.907	5.3821	3.6498	2.573
TCGA-HT-7874-01	TCGA-HT-7874	5.3295	2.814	3.3289	6.2171
TCGA-EM-A3SU-06	TCGA-EM-A3SU	3.3952	9.5372	3.9765	6.1727
TCGA-77-8007-01	TCGA-77-8007	3.2537	6.0524	3.7592	4.5655
TCGA-FS-A1ZB-06	TCGA-FS-A1ZB	4.0755	4.5089	7.0264	4.0213
TCGA-A7-A0DC-01	TCGA-A7-A0DC	9.9154	15.66	2.2214	6.1038
TCGA-AL-7173-01	TCGA-AL-7173	4.0328	5.5578	1.7122	3.6304
TCGA-24-2297-01	TCGA-24-2297	8.2402	11.2608	6.282	6.9141
TCGA-GM-A2DD-01	TCGA-GM-A2DD	9.1515	6.2806	3.7856	5.0217
TCGA-77-7463-01	TCGA-77-7463	4.9699	4.8934	3.3651	3.6703
TCGA-S9-A6TV-01	TCGA-S9-A6TV	4.8986	4.4465	3.7208	1.8777
TCGA-BH-A6R9-01	TCGA-BH-A6R9	6.0913	7.4501	2.0899	6.5051
TCGA-CJ-4644-01	TCGA-CJ-4644	7.6483	6.5232	1.3423	6.3233
TCGA-61-2110-01	TCGA-61-2110	10.1227	12.0023	4.9985	6.5676
TCGA-E2-A158-11	TCGA-E2-A158	9.2574	10.3366	7.2213	9.9377
TCGA-39-5039-01	TCGA-39-5039	3.2817	5.3902	2.947	5.2188
TCGA-AB-2943-03	TCGA-AB-2943	1.23	6.1492	6.5522	2.1257
TCGA-BR-4363-01	TCGA-BR-4363	4.1569	5.6658	5.5322	5.4727
TCGA-CV-6943-01	TCGA-CV-6943	3.8695	5.6186	4.1779	3.6686
TCGA-64-5781-01	TCGA-64-5781	1.193	7.0743	3.2265	4.1988
TCGA-B0-4712-11	TCGA-B0-4712	3.9083	6.9199	4.5397	3.9602
TCGA-UY-A8OD-01	TCGA-UY-A8OD	4.9648	4.993	5.1007	4.6824
TCGA-CQ-7068-01	TCGA-CQ-7068	0.4193	4.0161	4.3856	0.0
TCGA-D8-A141-01	TCGA-D8-A141	9.5478	12.123	3.7283	12.1763
TCGA-D8-A1JN-01	TCGA-D8-A1JN	10.3762	14.637	2.5017	4.5728
TCGA-QC-AA9N-01	TCGA-QC-AA9N	3.9559	4.01	3.8708	1.4739
TCGA-EM-A2CJ-01	TCGA-EM-A2CJ	3.9832	4.3139	2.5397	1.078
TCGA-AA-3697-01	TCGA-AA-3697	0.0	2.2373	4.1967	2.8464
TCGA-CV-5444-01	TCGA-CV-5444	5.3219	6.5546	4.2854	4.9069
TCGA-AR-A24P-01	TCGA-AR-A24P	10.0053	13.6049	3.3174	11.6399
TCGA-18-5595-01	TCGA-18-5595	1.9396	5.6375	3.8692	3.8514
TCGA-EA-A97N-01	TCGA-EA-A97N	4.6825	8.5437	3.8895	7.2436
TCGA-SX-A7SM-01	TCGA-SX-A7SM	6.2383	7.0559	3.619	3.0594
TCGA-DJ-A4V5-01	TCGA-DJ-A4V5	4.5606	7.2446	3.2643	5.6582
TCGA-DD-AAEI-01	TCGA-DD-AAEI	8.5302	7.2141	1.3248	0.8093
TCGA-AZ-4615-01	TCGA-AZ-4615	1.5282	3.3815	3.7277	4.3775
TCGA-99-8028-01	TCGA-99-8028	3.3888	7.2206	4.4661	5.4331
TCGA-VR-A8EO-01	TCGA-VR-A8EO	0.0	2.7373	3.7165	0.5314
TCGA-HE-A5NK-01	TCGA-HE-A5NK	3.9496	6.5467	0.9734	6.0555
TCGA-W2-A7UY-01	TCGA-W2-A7UY	0.0	4.4621	2.1118	1.6847
TCGA-ET-A25G-01	TCGA-ET-A25G	3.2671	8.8773	3.3754	7.9705
TCGA-AX-A2HD-11	TCGA-AX-A2HD	7.6728	12.5946	2.7033	9.4772
TCGA-HT-7616-01	TCGA-HT-7616	4.4466	3.7424	4.8199	5.9232
TCGA-CR-7395-01	TCGA-CR-7395	3.2727	5.5829	3.0392	3.2727
TCGA-VQ-A91D-01	TCGA-VQ-A91D	3.3551	3.4967	4.6891	3.3551
TCGA-BR-7196-01	TCGA-BR-7196	5.7822	6.741	5.4061	7.3309
TCGA-BP-4993-01	TCGA-BP-4993	6.5787	7.1526	2.6193	6.844
TCGA-24-2290-01	TCGA-24-2290	2.4288	11.839	4.9659	1.4614
TCGA-ET-A39J-01	TCGA-ET-A39J	4.5357	11.3514	1.8837	4.8023
TCGA-E9-A1N9-01	TCGA-E9-A1N9	11.2874	14.2206	1.495	7.2344
TCGA-B6-A0I9-01	TCGA-B6-A0I9	6.5892	13.549	2.5311	6.5966
TCGA-CN-6022-01	TCGA-CN-6022	4.7901	5.831	3.8035	5.5749
TCGA-E8-A242-01	TCGA-E8-A242	4.0565	7.7644	3.0463	8.2276
TCGA-DJ-A2Q5-01	TCGA-DJ-A2Q5	4.69	10.9052	4.0983	6.0269
TCGA-DW-7963-01	TCGA-DW-7963	5.7232	7.4795	2.8643	2.8643
TCGA-AB-2927-03	TCGA-AB-2927	6.9087	6.7351	6.846	3.1143
TCGA-E2-A1L9-01	TCGA-E2-A1L9	8.3282	13.3387	2.4805	11.1864
TCGA-NC-A5HE-01	TCGA-NC-A5HE	4.3564	7.0384	4.0222	5.3659
TCGA-BP-4797-01	TCGA-BP-4797	8.8079	6.5429	3.136	6.5762
TCGA-E5-A4U1-01	TCGA-E5-A4U1	1.9538	8.3323	4.4004	3.1774
TCGA-OE-A75W-01	TCGA-OE-A75W	2.1621	4.7182	3.3832	6.2023
TCGA-DX-AB3C-01	TCGA-DX-AB3C	0.6488	2.3149	3.9788	0.0
TCGA-BP-4762-01	TCGA-BP-4762	8.3397	8.0928	2.2469	8.3952
TCGA-AR-A1AP-01	TCGA-AR-A1AP	9.8127	13.2447	2.0527	8.3472
TCGA-KT-A7W1-01	TCGA-KT-A7W1	6.4734	3.6074	5.3626	2.7211
TCGA-44-3919-01	TCGA-44-3919	4.2142	9.2413	3.8413	5.8764
TCGA-AZ-6598-01	TCGA-AZ-6598	0.6229	2.4113	4.2341	2.4113
TCGA-39-5035-01	TCGA-39-5035	5.2501	5.0271	3.5052	4.1168
TCGA-CV-6952-01	TCGA-CV-6952	0.5125	5.4048	2.3963	3.2523
TCGA-DU-6410-01	TCGA-DU-6410	2.9287	4.6329	4.5127	2.99
TCGA-B0-5109-01	TCGA-B0-5109	3.5321	9.7783	5.3129	5.9176
TCGA-BH-A0H5-01	TCGA-BH-A0H5	9.6444	12.5604	4.3357	10.1264
TCGA-OK-A5Q2-01	TCGA-OK-A5Q2	8.1708	12.3061	2.9721	7.9582
TCGA-B5-A0K9-01	TCGA-B5-A0K9	7.6716	13.2485	4.2812	9.4179
TCGA-CV-A45P-01	TCGA-CV-A45P	1.0595	4.8403	2.7997	4.016
TCGA-BH-A0E6-01	TCGA-BH-A0E6	3.8631	8.6938	3.2344	5.9263
TCGA-D8-A1JA-01	TCGA-D8-A1JA	10.6525	6.7329	3.1017	4.2385
TCGA-56-7221-01	TCGA-56-7221	1.7006	5.1058	4.3196	4.1731
TCGA-AD-6899-01	TCGA-AD-6899	3.4543	4.337	3.8947	5.4135
TCGA-4G-AAZT-01	TCGA-4G-AAZT	3.649	3.649	3.3383	3.4225
TCGA-VR-A8EX-01	TCGA-VR-A8EX	2.2256	3.7662	3.9734	3.2334
TCGA-B0-4844-01	TCGA-B0-4844	6.9021	6.8327	4.1589	5.4869
TCGA-P5-A5F2-01	TCGA-P5-A5F2	6.2841	2.759	2.759	5.6588
TCGA-BP-4352-01	TCGA-BP-4352	1.6766	6.1289	5.261	5.2877
TCGA-99-8032-01	TCGA-99-8032	3.5791	8.3813	5.0813	5.239
TCGA-DM-A1D9-01	TCGA-DM-A1D9	4.6347	1.409	2.3143	3.5762
TCGA-DW-7841-01	TCGA-DW-7841	6.4325	5.5291	4.5124	3.2936
TCGA-CV-A6JN-01	TCGA-CV-A6JN	0.0	5.0444	3.9696	1.585
TCGA-OR-A5LN-01	TCGA-OR-A5LN	1.7277	3.3574	5.4896	6.3162
TCGA-BH-A0HB-01	TCGA-BH-A0HB	6.698	15.0074	0.9683	11.0243
TCGA-29-1695-01	TCGA-29-1695	8.9046	12.4385	1.9853	7.0227
TCGA-LL-A442-01	TCGA-LL-A442	3.219	14.9601	1.847	12.8435
TCGA-G9-7509-01	TCGA-G9-7509	8.9293	7.8926	3.2567	7.8306
TCGA-J4-A67R-01	TCGA-J4-A67R	4.9318	7.6906	3.9027	6.9024
TCGA-W5-AA30-11	TCGA-W5-AA30	8.4957	9.6837	2.4231	5.8781
TCGA-19-2629-01	TCGA-19-2629	6.6862	3.8399	1.4141	3.1552
TCGA-GS-A9TT-01	TCGA-GS-A9TT	2.4477	3.3581	4.4757	1.7652
TCGA-B2-4098-01	TCGA-B2-4098	8.3215	6.9139	3.409	2.9769
TCGA-D7-8575-01	TCGA-D7-8575	3.3752	5.7764	5.5814	6.7303
TCGA-91-6847-11	TCGA-91-6847	5.1452	6.1798	3.6741	7.2319
TCGA-58-8386-11	TCGA-58-8386	4.4426	6.8918	5.1109	7.0587
TCGA-HT-7607-01	TCGA-HT-7607	4.6769	3.8548	2.887	6.0067
TCGA-CR-7380-01	TCGA-CR-7380	4.2028	5.4689	2.8013	4.1633
TCGA-VQ-AA6B-01	TCGA-VQ-AA6B	1.993	3.0274	2.371	3.5884
TCGA-E6-A2P9-01	TCGA-E6-A2P9	8.2827	13.9704	2.8045	14.3781
TCGA-DJ-A2PW-01	TCGA-DJ-A2PW	0.99	7.6215	3.2045	6.6934
TCGA-N8-A56S-01	TCGA-N8-A56S	5.3416	8.3139	4.434	7.2642
TCGA-B7-A5TJ-01	TCGA-B7-A5TJ	2.6401	2.6401	2.3539	3.6905
TCGA-BR-8367-01	TCGA-BR-8367	6.7143	6.0496	4.1518	7.6145
TCGA-C5-A1ME-01	TCGA-C5-A1ME	0.0	8.2144	4.4994	6.3465
TCGA-06-0238-01	TCGA-06-0238	5.1064	4.0506	3.2706	2.4889
TCGA-QU-A6IL-01	TCGA-QU-A6IL	3.863	6.8088	3.7219	5.8558
TCGA-FB-AAQ3-01	TCGA-FB-AAQ3	0.8081	4.2496	1.7017	6.0186
TCGA-22-4593-11	TCGA-22-4593	4.97	6.9713	3.2567	7.3099
TCGA-3B-A9HX-01	TCGA-3B-A9HX	2.238	4.0862	2.3474	3.4149
TCGA-CJ-5679-01	TCGA-CJ-5679	6.4088	7.1149	3.101	4.3803
TCGA-C5-A8YR-01	TCGA-C5-A8YR	0.6056	5.6297	5.7182	3.2244
TCGA-VD-A8KK-01	TCGA-VD-A8KK	1.35	5.9765	5.1005	1.7328
TCGA-DC-6682-01	TCGA-DC-6682	0.0	2.6979	3.5145	3.1183
TCGA-EL-A3H1-11	TCGA-EL-A3H1	6.3088	7.8061	3.797	8.1941
TCGA-V1-A9Z7-01	TCGA-V1-A9Z7	9.1697	8.9656	3.6045	7.4853
TCGA-KL-8346-01	TCGA-KL-8346	6.3621	2.0034	2.1504	7.5895
TCGA-FE-A239-01	TCGA-FE-A239	5.7024	6.4575	5.0943	2.7306
TCGA-DX-A3LT-01	TCGA-DX-A3LT	3.6666	7.5626	0.5193	0.5193
TCGA-XF-A8HF-01	TCGA-XF-A8HF	4.7598	3.6906	5.1306	3.6906
TCGA-KQ-A41P-01	TCGA-KQ-A41P	1.9243	4.9888	5.5151	4.1517
TCGA-BP-4766-01	TCGA-BP-4766	8.369	7.169	4.2516	5.2916
TCGA-DD-AACT-01	TCGA-DD-AACT	6.7571	6.7051	2.6095	4.4204
TCGA-BL-A13I-01	TCGA-BL-A13I	4.5885	6.0992	1.3885	5.7329
TCGA-DX-A7EU-01	TCGA-DX-A7EU	3.211	4.8892	0.6329	6.2884
TCGA-B6-A0WZ-01	TCGA-B6-A0WZ	8.4658	13.703	1.6653	12.7529
TCGA-33-6737-11	TCGA-33-6737	7.3797	7.2225	2.8887	8.7396
TCGA-LP-A7HU-01	TCGA-LP-A7HU	1.754	7.1637	4.0168	4.709
TCGA-C8-A135-01	TCGA-C8-A135	12.0841	6.2058	2.9841	5.9176
TCGA-XU-A92W-01	TCGA-XU-A92W	3.1611	9.0739	7.1606	5.6324
TCGA-24-1546-01	TCGA-24-1546	10.1062	11.3773	2.0672	6.0791
TCGA-39-5027-01	TCGA-39-5027	1.1355	3.0842	3.8545	2.6749
TCGA-HD-7917-01	TCGA-HD-7917	1.6343	3.2353	4.2232	2.493
TCGA-22-5485-01	TCGA-22-5485	3.3411	3.6991	4.0368	3.2574
TCGA-EL-A4K1-01	TCGA-EL-A4K1	2.1336	7.6364	2.4212	7.2148
TCGA-A6-2686-11	TCGA-A6-2686	3.8626	5.25	3.8225	5.7758
TCGA-CV-7416-11	TCGA-CV-7416	2.5624	5.1634	2.8834	2.3002
TCGA-AK-3427-01	TCGA-AK-3427	2.8771	4.5189	2.3331	9.1647
TCGA-DJ-A2PX-01	TCGA-DJ-A2PX	3.99	8.2408	3.2289	5.8828
TCGA-BH-A0BJ-01	TCGA-BH-A0BJ	10.3463	12.5517	2.8272	12.4455
TCGA-BH-A203-01	TCGA-BH-A203	9.9654	8.4251	4.4693	5.2505
TCGA-BJ-A190-01	TCGA-BJ-A190	7.1397	7.7096	4.9451	4.7086
TCGA-13-1512-01	TCGA-13-1512	3.3079	7.5472	1.5233	6.9072
TCGA-V4-A9F7-01	TCGA-V4-A9F7	0.9412	6.6491	4.7667	0.546
TCGA-GL-A9DD-01	TCGA-GL-A9DD	7.7295	7.8822	4.2503	3.2866
TCGA-13-A5FT-01	TCGA-13-A5FT	5.8183	10.767	5.0324	5.2364
TCGA-IB-AAUW-01	TCGA-IB-AAUW	6.3783	7.3627	4.2841	7.2884
TCGA-WB-A81M-01	TCGA-WB-A81M	1.1451	1.5943	2.8996	2.081
TCGA-F7-A50J-01	TCGA-F7-A50J	0.0	4.9249	4.3943	1.876
TCGA-55-A491-01	TCGA-55-A491	1.3719	7.6893	4.1651	3.6607
TCGA-FY-A3NM-01	TCGA-FY-A3NM	5.8272	8.1287	4.2497	5.6426
TCGA-06-0749-01	TCGA-06-0749	3.4904	3.2528	2.6134	3.5617
TCGA-N9-A4Q1-01	TCGA-N9-A4Q1	3.2374	6.2906	3.6678	3.0046
TCGA-DM-A1HA-01	TCGA-DM-A1HA	0.0	1.5832	3.102	1.1361
TCGA-46-6025-01	TCGA-46-6025	2.1814	4.3716	4.3178	4.1014
TCGA-IB-7893-01	TCGA-IB-7893	6.8401	6.9965	3.3744	7.8314
TCGA-FE-A236-01	TCGA-FE-A236	5.4323	10.3962	1.9521	7.0467
TCGA-ZF-AA4W-01	TCGA-ZF-AA4W	1.1612	3.6721	3.6721	4.5007
TCGA-UY-A9PA-01	TCGA-UY-A9PA	6.4464	5.7863	3.5195	2.4088
TCGA-KL-8330-01	TCGA-KL-8330	1.5656	1.9783	2.7825	8.9787
TCGA-ET-A3DP-01	TCGA-ET-A3DP	5.3994	8.4442	3.3398	8.2536
TCGA-HT-7603-01	TCGA-HT-7603	2.9653	3.0804	1.1999	4.2354
TCGA-AJ-A3NF-01	TCGA-AJ-A3NF	7.701	12.2738	4.1257	12.0738
TCGA-4V-A9QT-01	TCGA-4V-A9QT	2.4212	4.977	5.644	0.0
TCGA-HC-7752-01	TCGA-HC-7752	7.8826	7.2217	1.6888	5.576
TCGA-FU-A40J-01	TCGA-FU-A40J	3.8497	10.0479	5.387	8.7169
TCGA-B9-4116-01	TCGA-B9-4116	6.0741	5.9968	4.2743	6.8794
TCGA-W5-AA2R-11	TCGA-W5-AA2R	9.5652	10.3187	0.0	4.7333
TCGA-BH-A0C7-01	TCGA-BH-A0C7	10.3716	14.6543	1.9507	7.5978
TCGA-50-6595-01	TCGA-50-6595	4.0386	4.4315	3.5768	5.353
TCGA-DB-A64P-01	TCGA-DB-A64P	3.2364	2.6951	3.5792	5.0077
TCGA-BP-4981-01	TCGA-BP-4981	4.4427	6.1711	4.1792	4.1373
TCGA-VS-A9V5-01	TCGA-VS-A9V5	3.5881	11.3165	5.1697	5.1308
TCGA-AK-3428-01	TCGA-AK-3428	8.3075	9.451	0.0	7.5327
TCGA-CR-7373-01	TCGA-CR-7373	2.2419	7.1574	2.6375	2.9476
TCGA-G4-6311-01	TCGA-G4-6311	3.2318	3.7647	3.1489	4.3138
TCGA-BH-A8FZ-01	TCGA-BH-A8FZ	10.3318	10.5601	3.7204	9.4977
TCGA-S3-AA17-01	TCGA-S3-AA17	9.3715	14.2858	5.2754	5.9577
TCGA-DF-A2L0-01	TCGA-DF-A2L0	4.7192	13.0242	0.0	9.783
TCGA-CI-6619-01	TCGA-CI-6619	1.1456	2.9764	2.735	2.9764
TCGA-C8-A12W-01	TCGA-C8-A12W	8.4067	12.0671	2.5229	9.9619
TCGA-AR-A1AR-01	TCGA-AR-A1AR	4.3419	8.6857	2.8438	4.3937
TCGA-D8-A13Z-01	TCGA-D8-A13Z	8.9558	5.6	2.411	5.8089
TCGA-BA-5152-01	TCGA-BA-5152	0.3814	4.4712	2.3885	0.6827
TCGA-DD-AAEE-01	TCGA-DD-AAEE	5.8975	4.4218	1.3858	1.6557
TCGA-G8-6325-01	TCGA-G8-6325	0.0	4.9832	5.4786	1.9801
TCGA-BT-A20N-11	TCGA-BT-A20N	6.9276	7.5429	1.8579	6.5904
TCGA-DZ-6132-11	TCGA-DZ-6132	7.8717	7.2245	4.6929	7.5494
TCGA-ER-A19M-06	TCGA-ER-A19M	1.5192	6.2972	6.5933	2.2427
TCGA-FU-A3EO-01	TCGA-FU-A3EO	0.6706	10.4146	2.186	4.0343
TCGA-L5-A88T-01	TCGA-L5-A88T	5.8086	7.433	4.6749	5.4521
TCGA-BH-A0DV-11	TCGA-BH-A0DV	9.75	12.0969	3.3623	9.8673
TCGA-UF-A71D-01	TCGA-UF-A71D	2.0547	3.1516	2.519	2.3054
TCGA-23-2078-01	TCGA-23-2078	5.0106	10.59	5.1621	7.4871
TCGA-A7-A6VX-01	TCGA-A7-A6VX	10.437	13.7199	2.7174	5.794
TCGA-VS-A8Q9-01	TCGA-VS-A8Q9	0.547	8.2581	4.4116	2.4879
TCGA-AB-2888-03	TCGA-AB-2888	5.9823	3.5734	5.1811	0.7149
TCGA-EJ-A65F-01	TCGA-EJ-A65F	9.6744	9.537	3.5967	7.6976
TCGA-GU-A42Q-01	TCGA-GU-A42Q	3.2715	5.6572	3.3896	3.2715
